Appliances_Rolling,Appliances_Lag1,Appliances_Lag3,Hour,lights,RH_out,T2,T6,T_out,RH_8,Appliances
46.666666666666664,50.0,50.0,5.0,0.0,-0.3859157067031679,0.4949784791443253,-0.8925726907122948,-0.8108787486786305,49.1266666666667,50.0
50.0,50.0,40.0,5.0,0.0,-0.43065630400522176,0.47825798748444165,-0.8884677300232025,-0.8046098724069302,49.06,50.0
53.333333333333336,50.0,50.0,5.0,0.0,-0.4753969013072689,0.4478570935573911,-0.9048875727795723,-0.798340996135228,48.933333333333294,60.0
53.333333333333336,60.0,50.0,6.0,0.0,-0.5201374986093227,0.4326566465938918,-0.9048875727795723,-0.7920721198635275,48.79,50.0
50.0,50.0,50.0,6.0,0.0,-0.4753969013072689,0.4326566465938918,-0.9048875727795723,-0.7920721198635275,48.79,40.0
46.666666666666664,40.0,60.0,6.0,0.0,-0.43065630400522176,0.3916154397923975,-0.9048875727795723,-0.7920721198635275,48.7,50.0
46.666666666666664,50.0,50.0,6.0,0.0,-0.3859157067031679,0.3916154397923975,-0.9048875727795723,-0.7920721198635275,48.76,50.0
50.0,50.0,40.0,6.0,0.0,-0.34117510940111406,0.34601409890184925,-0.893941010941992,-0.7920721198635275,48.8266666666667,50.0
43.333333333333336,50.0,50.0,6.0,0.0,-0.2964345120990669,0.34601409890184925,-0.8884677300232025,-0.7920721198635275,48.9,30.0
50.0,30.0,50.0,7.0,10.0,-0.25169391479701303,0.30041275801129935,-0.8884677300232025,-0.7920721198635275,49.03,70.0
50.0,70.0,50.0,7.0,10.0,-0.22932361614598948,0.30041275801129935,-0.8884677300232025,-0.7920721198635275,49.223333333333294,50.0
56.666666666666664,50.0,30.0,7.0,10.0,-0.2069533174949592,0.2836922663514141,-0.8994142918607828,-0.7920721198635275,49.1633333333333,50.0
50.0,50.0,70.0,7.0,10.0,-0.18458301884393563,0.2502512830316954,-0.9048875727795723,-0.7920721198635275,49.03,50.0
50.0,50.0,50.0,7.0,0.0,-0.16221272019291205,0.2502512830316954,-0.9048875727795723,-0.7920721198635275,48.69,50.0
46.666666666666664,50.0,50.0,7.0,10.0,-0.13984242154188178,0.21985038910464488,-0.9048875727795723,-0.7920721198635275,48.43,40.0
46.666666666666664,40.0,50.0,8.0,10.0,-0.11747212289085822,-0.02031667291888399,-0.9048875727795723,-0.7920721198635275,48.23,50.0
46.666666666666664,50.0,50.0,8.0,10.0,-0.09510182423983464,-0.32432561218922584,-0.9048875727795723,-0.7920721198635275,48.06,50.0
83.33333333333333,50.0,40.0,8.0,10.0,-0.07273152558880437,-0.5432120484638624,-0.8994142918607828,-0.7920721198635275,47.933333333333294,150.0
125.0,150.0,50.0,8.0,20.0,-0.05036122693778079,-0.4641697242535939,-0.8884677300232025,-0.7920721198635275,47.723333333333294,175.0
166.66666666666666,175.0,50.0,8.0,10.0,-0.027990928286757213,-0.3699269530797741,-0.8835417771962916,-0.7920721198635275,47.39,175.0
175.0,175.0,150.0,8.0,10.0,-0.005620629635726957,-0.3106452099220605,-0.8736898715424698,-0.7920721198635275,46.93,175.0
175.0,175.0,175.0,9.0,10.0,0.016749669015296623,-0.2924046735658412,-0.8786158243693808,-0.7920721198635275,46.6566666666667,175.0
175.0,175.0,175.0,9.0,10.0,0.039119967666320206,-0.2924046735658412,-0.8884677300232025,-0.7920721198635275,46.0633333333333,175.0
175.0,175.0,175.0,9.0,10.0,0.06149026631735046,-0.25136346676434695,-0.8736898715424698,-0.7920721198635275,45.6566666666667,175.0
130.0,175.0,175.0,9.0,10.0,0.08386056496837405,-0.22096257283729803,-0.8736898715424698,-0.7920721198635275,45.33333333333329,40.0
88.33333333333333,40.0,175.0,9.0,0.0,0.10623086361939763,-0.18904163421391343,-0.855628044510463,-0.7920721198635275,45.0666666666667,50.0
53.333333333333336,50.0,175.0,9.0,10.0,0.1286011622704279,-0.15560065089419314,-0.8457761388566413,-0.7920721198635275,44.83333333333329,70.0
60.0,70.0,40.0,10.0,10.0,0.15097146092145147,-0.1404002039306938,-0.8507020916835523,-0.7920721198635275,44.6266666666667,60.0
73.33333333333333,60.0,50.0,10.0,10.0,0.15097146092145147,-0.10999931000364324,-0.828808968008393,-0.7701310529125736,44.4666666666667,90.0
70.0,90.0,70.0,10.0,10.0,0.15097146092145147,-0.06439796911309496,-0.8014425634144431,-0.7481899859616215,44.19333333333329,60.0
70.0,60.0,60.0,10.0,20.0,0.15097146092145147,-0.06439796911309496,-0.7915906577606213,-0.7262489190106675,43.9666666666667,60.0
73.33333333333333,60.0,90.0,10.0,0.0,0.15097146092145147,-0.02335676231160071,-0.7855700487499518,-0.7043078520597132,43.8266666666667,100.0
111.66666666666667,100.0,60.0,10.0,10.0,0.15097146092145147,-0.02335676231160071,-0.7735288307286146,-0.6823667851087614,43.6633333333333,175.0
150.0,175.0,60.0,11.0,10.0,0.15097146092145147,-0.02335676231160071,-0.7415101373536935,-0.6604257181578073,43.645,175.0
160.0,175.0,100.0,11.0,10.0,0.21808235687452887,0.0070441316154482144,-0.6985448821411926,-0.6666945944295076,43.53,130.0
121.66666666666667,130.0,175.0,11.0,0.0,0.2851932528276063,0.022244578578949185,-0.6766517584660333,-0.6729634707012099,43.4666666666667,60.0
83.33333333333333,60.0,175.0,11.0,10.0,0.3523041487806837,0.022244578578949185,-0.6531166505152374,-0.6792323469729101,43.4,60.0
56.666666666666664,60.0,130.0,11.0,10.0,0.4194150447337611,0.022244578578949185,-0.6421700886776569,-0.6855012232446104,43.29,50.0
56.666666666666664,50.0,60.0,11.0,10.0,0.4865259406868386,-0.02335676231160071,-0.637244135850746,-0.6917700995163129,43.23,60.0
56.666666666666664,60.0,60.0,12.0,10.0,0.553636836639916,-0.02335676231160071,-0.6273922301969242,-0.698038975788013,43.2127272727273,60.0
98.33333333333333,60.0,50.0,12.0,0.0,0.5424516873144009,0.004510723788172401,-0.604951778429885,-0.6917700995163129,43.13,175.0
105.0,175.0,60.0,12.0,10.0,0.5312665379888925,0.04732531606875114,-0.5819639985709675,-0.6855012232446104,43.19388888888889,80.0
111.66666666666667,80.0,60.0,12.0,0.0,0.5200813886633773,0.11040717096732902,-0.5452930164150758,-0.6792323469729101,43.1205555555556,80.0
111.66666666666667,80.0,175.0,12.0,0.0,0.5088962393378621,0.12940772967173966,-0.5452930164150758,-0.6729634707012099,43.09,175.0
143.33333333333334,175.0,80.0,12.0,0.0,0.4977110900123537,0.1684538778092726,-0.5452930164150758,-0.6666945944295076,43.09,175.0
175.0,175.0,80.0,13.0,10.0,0.4865259406868386,0.20464994214114554,-0.5452930164150758,-0.6604257181578073,43.09,175.0
173.33333333333334,175.0,175.0,13.0,0.0,0.47534079136132346,0.23600086400339879,-0.5398197354962864,-0.6510224037502558,43.104285714285695,170.0
173.33333333333334,170.0,175.0,13.0,0.0,0.464155642035815,0.2502512830316954,-0.5168319556373688,-0.6416190893427043,43.198235294117694,175.0
173.33333333333334,175.0,175.0,13.0,0.0,0.4529704927102999,0.2697585233015518,-0.5173792837292472,-0.6322157749351529,43.09,175.0
140.0,175.0,170.0,13.0,0.0,0.4417853433847847,0.3181466128020713,-0.4820766218030524,-0.6228124605276014,43.09,70.0
108.33333333333333,70.0,175.0,13.0,0.0,0.4306001940592763,0.34094728324734624,-0.48891822295154025,-0.6134091461200499,43.084375,80.0
70.0,80.0,175.0,14.0,10.0,0.4194150447337611,0.35108091455634904,-0.47304570828704895,-0.6040058317124984,42.9822222222222,60.0
70.0,60.0,70.0,14.0,0.0,0.39704474608273754,0.37894840065612373,-0.47304570828704895,-0.5946025173049471,42.9,70.0
63.333333333333336,70.0,80.0,14.0,0.0,0.3746744474317073,0.3916154397923975,-0.4577205217144379,-0.5851992028973956,42.9,60.0
66.66666666666667,60.0,60.0,14.0,0.0,0.3523041487806837,0.4258164454603091,-0.43473274185552035,-0.5757958884898442,42.8277777777778,70.0
63.333333333333336,70.0,70.0,14.0,0.0,0.32993385012966014,0.4326566465938918,-0.41776557100727046,-0.5663925740822926,42.71,60.0
63.333333333333336,60.0,60.0,14.0,0.0,0.3075635514786299,0.4326566465938918,-0.4287121328448508,-0.5569892596747412,42.69388888888889,60.0
60.0,60.0,70.0,15.0,0.0,0.2851932528276063,0.4326566465938918,-0.4287121328448508,-0.5475859452671897,42.6266666666667,60.0
60.0,60.0,60.0,15.0,0.0,0.4194150447337611,0.4633108813036409,-0.41776557100727046,-0.635350213071004,42.59,60.0
60.0,60.0,60.0,15.0,0.0,0.553636836639916,0.5228459652441,-0.43473274185552035,-0.7231144808748163,42.59,60.0
56.666666666666664,60.0,60.0,15.0,10.0,0.6878586285460708,0.5562869485638187,-0.46757242736825966,-0.8108787486786305,42.6144444444444,50.0
53.333333333333336,50.0,60.0,15.0,0.0,0.8220804204522256,0.5968214737998688,-0.5288731736587059,-0.8986430164824447,42.6327777777778,50.0
53.333333333333336,50.0,60.0,15.0,0.0,0.9563022123583805,0.6264623453787264,-0.5288731736587059,-0.9864072842862571,42.6633333333333,60.0
53.333333333333336,60.0,50.0,16.0,0.0,1.0905240042645354,0.660663351046638,-0.5600708748958084,-1.0741715520900712,42.7,50.0
53.333333333333336,50.0,50.0,16.0,0.0,1.0681537056135118,0.6789038874028573,-0.5710174367333888,-1.0584993614108196,42.7,50.0
56.666666666666664,50.0,60.0,16.0,0.0,1.0457834069624814,0.6961310606281867,-0.5764907176521781,-1.0428271707315657,42.6755555555556,70.0
56.666666666666664,70.0,50.0,16.0,0.0,1.023413108311458,0.6961310606281867,-0.5723857569630857,-1.0271549800523139,42.705,50.0
60.0,50.0,50.0,16.0,0.0,1.0010428096604342,0.7062646919371879,-0.6257502459212873,-1.0114827893730622,42.75,60.0
56.666666666666664,60.0,70.0,16.0,0.0,0.9786725110094041,0.6961310606281867,-0.7735288307286146,-0.9958105986938085,42.8105555555556,60.0
70.0,60.0,50.0,17.0,0.0,0.9563022123583805,0.6961310606281867,-0.9869867865614208,-0.9801384080145567,44.2394444444444,90.0
83.33333333333333,90.0,60.0,17.0,10.0,0.9451170630328654,0.7062646919371879,-0.96564099097814,-0.9581973410636027,45.0122222222222,100.0
93.33333333333333,100.0,60.0,17.0,0.0,0.933931913707357,0.7062646919371879,-0.9557890853243183,-0.9362562741126506,45.1572222222222,90.0
96.66666666666667,90.0,90.0,17.0,10.0,0.9227467643818418,0.7062646919371879,-0.9497684763136489,-0.9143152071616966,45.1572222222222,100.0
100.0,100.0,100.0,17.0,0.0,0.9115616150563267,0.7062646919371879,-0.9278753526384899,-0.8923741402107426,45.09,110.0
103.33333333333333,110.0,90.0,17.0,10.0,0.9003764657308182,0.7062646919371879,-0.8994142918607828,-0.8704330732597904,45.19,100.0
96.66666666666667,100.0,100.0,18.0,0.0,0.8891913164053031,0.7062646919371879,-0.8994142918607828,-0.8484920063088363,45.236,80.0
96.66666666666667,80.0,110.0,18.0,10.0,0.8891913164053031,0.7062646919371879,-0.8994142918607828,-0.861029758852239,45.308333333333294,110.0
121.66666666666667,110.0,100.0,18.0,10.0,0.8891913164053031,0.7062646919371879,-0.8884677300232025,-0.8735675113956394,45.3977777777778,175.0
153.33333333333334,175.0,80.0,18.0,10.0,0.8891913164053031,0.7062646919371879,-0.9048875727795723,-0.8861052639390421,45.4909090909091,175.0
175.0,175.0,110.0,18.0,10.0,0.8891913164053031,0.7062646919371879,-0.9048875727795723,-0.8986430164824447,45.61166666666671,175.0
175.0,175.0,175.0,18.0,10.0,0.8891913164053031,0.73636157692495,-0.9109081817902416,-0.9111807690258454,45.6528571428571,175.0
175.0,175.0,175.0,19.0,20.0,0.8891913164053031,0.7564261669167919,-0.9229493998115789,-0.9237185215692479,45.59,175.0
150.0,175.0,175.0,19.0,10.0,0.933931913707357,0.7564261669167919,-0.9229493998115789,-0.9237185215692479,45.59,100.0
128.33333333333334,100.0,175.0,19.0,20.0,0.9786725110094041,0.7564261669167919,-0.9475791639461335,-0.9237185215692479,45.4,110.0
116.66666666666667,110.0,175.0,19.0,20.0,1.023413108311458,0.7564261669167919,-0.9437478673029811,-0.9237185215692479,45.1266666666667,140.0
141.66666666666666,140.0,100.0,19.0,30.0,1.0681537056135118,0.7564261669167919,-0.9328013054654007,-0.9237185215692479,45.1566666666667,175.0
163.33333333333334,175.0,110.0,19.0,20.0,1.112894302915559,0.7564261669167919,-0.9229493998115789,-0.9237185215692479,45.195,175.0
175.0,175.0,140.0,20.0,20.0,1.1576349002176127,0.7564261669167919,-0.9169287908009094,-0.9237185215692479,45.09,175.0
170.0,175.0,175.0,20.0,20.0,1.1576349002176127,0.7564261669167919,-0.9048875727795723,-0.9331218359767994,45.03,160.0
165.0,160.0,175.0,20.0,30.0,1.1576349002176127,0.7564261669167919,-0.9109081817902416,-0.9425251503843508,45.09,160.0
165.0,160.0,175.0,20.0,10.0,1.1576349002176127,0.8020275078073418,-0.9229493998115789,-0.9519284647919024,45.06,175.0
170.0,175.0,160.0,20.0,20.0,1.1576349002176127,0.8464888151756274,-0.9278753526384899,-0.9613317791994538,44.933333333333294,175.0
160.0,175.0,160.0,20.0,20.0,1.1576349002176127,0.8886700554993843,-0.9924600674802101,-0.9707350936070053,44.83333333333329,130.0
151.66666666666666,130.0,175.0,21.0,20.0,1.1576349002176127,0.9342713963899342,-1.0762012655376956,-0.9801384080145567,44.6266666666667,150.0
140.0,150.0,175.0,21.0,20.0,1.1464497508920977,0.9342713963899342,-1.096999733029098,-0.9801384080145567,44.4666666666667,140.0
140.0,140.0,130.0,21.0,20.0,1.1352646015665893,0.9342713963899342,-1.087147827375276,-0.9801384080145567,44.3266666666667,130.0
133.33333333333334,130.0,150.0,21.0,20.0,1.124079452241074,0.9342713963899342,-1.0762012655376956,-0.9801384080145567,44.26,130.0
145.0,130.0,140.0,21.0,20.0,1.112894302915559,0.984432871369538,-1.01982647207416,-0.9801384080145567,44.2,175.0
160.0,175.0,130.0,21.0,10.0,1.1017091535900505,0.9509918880498178,-0.9760402247238404,-0.9801384080145567,44.2,175.0
175.0,175.0,130.0,22.0,10.0,1.0905240042645354,0.9342713963899342,-0.9467581718083149,-0.9801384080145567,44.2,175.0
175.0,175.0,175.0,22.0,10.0,1.0793388549390202,0.9677123797096528,-0.9048875727795723,-0.9644662173353049,44.29,175.0
175.0,175.0,175.0,22.0,10.0,1.0681537056135118,0.984432871369538,-0.9048875727795723,-0.9487940266560513,44.363333333333294,175.0
166.66666666666666,175.0,175.0,22.0,0.0,1.0569685562879967,0.9509918880498178,-0.9048875727795723,-0.9331218359767994,44.73,150.0
135.0,150.0,175.0,22.0,10.0,1.0457834069624814,0.9342713963899342,-0.9048875727795723,-0.9174496452975477,44.863333333333294,80.0
103.33333333333333,80.0,175.0,22.0,10.0,1.034598257636973,0.9342713963899342,-0.9048875727795723,-0.901777454618294,45.09666666666671,80.0
76.66666666666667,80.0,150.0,23.0,10.0,1.023413108311458,0.9342713963899342,-0.9169287908009094,-0.8861052639390421,45.49,70.0
73.33333333333333,70.0,80.0,23.0,10.0,1.0457834069624814,0.9342713963899342,-0.9229493998115789,-0.8955085783465935,46.145,70.0
70.0,70.0,80.0,23.0,0.0,1.0681537056135118,0.9038705024628836,-0.9229493998115789,-0.9049118927541451,46.6566666666667,70.0
66.66666666666667,70.0,70.0,23.0,10.0,1.0905240042645354,0.9038705024628836,-0.9229493998115789,-0.9143152071616966,46.93,60.0
63.333333333333336,60.0,70.0,23.0,10.0,1.112894302915559,0.8749896532322206,-0.9328013054654007,-0.9237185215692479,47.0666666666667,60.0
56.666666666666664,60.0,70.0,23.0,10.0,1.1352646015665893,0.84762884869789,-0.970566943805051,-0.9331218359767994,47.26,50.0
53.333333333333336,50.0,60.0,0.0,0.0,1.1576349002176127,0.824828178252615,-0.970566943805051,-0.9425251503843508,47.433333333333294,50.0
50.0,50.0,60.0,0.0,0.0,1.1464497508920977,0.8020275078073418,-0.970566943805051,-0.9472268075881266,47.56,50.0
43.333333333333336,50.0,50.0,0.0,0.0,1.1352646015665893,0.7716266138802912,-0.9607150381512293,-0.9519284647919024,47.8266666666667,30.0
33.333333333333336,30.0,50.0,0.0,0.0,1.124079452241074,0.7564261669167919,-0.9557890853243183,-0.956630121995678,47.9666666666667,20.0
30.0,20.0,50.0,0.0,0.0,1.112894302915559,0.7564261669167919,-0.9557890853243183,-0.9613317791994538,48.1266666666667,40.0
36.666666666666664,40.0,30.0,0.0,0.0,1.1017091535900505,0.7062646919371879,-0.9557890853243183,-0.9660334364032295,48.2,50.0
46.666666666666664,50.0,20.0,1.0,0.0,1.0905240042645354,0.7062646919371879,-0.9497684763136489,-0.9707350936070053,48.06,50.0
50.0,50.0,40.0,1.0,0.0,1.0793388549390202,0.6910642449736869,-0.9497684763136489,-0.9754367508107811,48.06,50.0
53.333333333333336,50.0,50.0,1.0,0.0,1.0681537056135118,0.660663351046638,-0.9557890853243183,-0.9801384080145567,48.2666666666667,60.0
53.333333333333336,60.0,50.0,1.0,0.0,1.0569685562879967,0.6196221442451437,-0.9557890853243183,-0.9848400652183324,48.5266666666667,50.0
56.666666666666664,50.0,50.0,1.0,0.0,1.0457834069624814,0.6196221442451437,-0.9377272582923116,-0.989541722422108,48.59,60.0
53.333333333333336,60.0,60.0,1.0,0.0,1.034598257636973,0.6044216972816427,-0.9377272582923116,-0.9942433796258838,48.6633333333333,50.0
50.0,50.0,50.0,2.0,0.0,1.023413108311458,0.5740208033545955,-0.9557890853243183,-0.9989450368296596,48.89,40.0
46.666666666666664,40.0,60.0,2.0,0.0,1.023413108311458,0.5284194624640456,-0.9557890853243183,-1.0177516656447625,49.2966666666667,50.0
46.666666666666664,50.0,50.0,2.0,0.0,1.023413108311458,0.5284194624640456,-0.9760402247238404,-1.0365582944598652,49.645,50.0
50.0,50.0,40.0,2.0,0.0,1.023413108311458,0.5116989708041604,-0.999028004582758,-1.0553649232749684,49.7,50.0
50.0,50.0,50.0,2.0,0.0,1.023413108311458,0.47825798748444165,-1.0252997529929495,-1.0741715520900712,49.7,50.0
46.666666666666664,50.0,50.0,2.0,0.0,1.023413108311458,0.4630575405209407,-1.0592340946894474,-1.0929781809051742,49.7,40.0
40.0,40.0,50.0,3.0,0.0,1.023413108311458,0.4326566465938918,-1.112872247693589,-1.1117848097202772,49.7,30.0
33.333333333333336,30.0,50.0,3.0,0.0,1.0457834069624814,0.4326566465938918,-1.145711933206328,-1.1399947529429315,49.7,30.0
33.333333333333336,30.0,40.0,3.0,0.0,1.0681537056135118,0.4223963448935178,-1.1758149782596723,-1.1682046961655856,49.7,40.0
40.0,40.0,30.0,3.0,0.0,1.0905240042645354,0.3916154397923975,-1.2113913042318067,-1.1964146393882402,49.6633333333333,50.0
46.666666666666664,50.0,30.0,3.0,0.0,1.112894302915559,0.34601409890184925,-1.255177551582126,-1.2246245826108944,49.53,50.0
50.0,50.0,40.0,3.0,0.0,1.1352646015665893,0.34601409890184925,-1.2770706752572856,-1.252834525833549,49.43,50.0
50.0,50.0,50.0,4.0,0.0,1.1576349002176127,0.33081365193834505,-1.3427500462827644,-1.2810444690562033,49.29,50.0
53.333333333333336,50.0,50.0,4.0,0.0,1.1464497508920977,0.30041275801129935,-1.3865362936330834,-1.2810444690562033,49.1633333333333,60.0
53.333333333333336,60.0,50.0,4.0,0.0,1.1352646015665893,0.30041275801129935,-1.4084294173082432,-1.2810444690562033,49.03,50.0
53.333333333333336,50.0,50.0,4.0,0.0,1.124079452241074,0.26697177469157907,-1.4248492600646128,-1.2810444690562033,49.0,50.0
46.666666666666664,50.0,60.0,4.0,0.0,1.112894302915559,0.2502512830316954,-1.3810630127142938,-1.2810444690562033,49.0,40.0
46.666666666666664,40.0,50.0,4.0,0.0,1.1017091535900505,0.2502512830316954,-1.359169889039134,-1.2810444690562033,49.0,50.0
46.666666666666664,50.0,50.0,5.0,0.0,1.0905240042645354,0.20464994214114554,-1.3810630127142938,-1.2810444690562033,49.0,50.0
50.0,50.0,40.0,5.0,0.0,1.0905240042645354,0.20464994214114554,-1.4029561363894534,-1.2841789071920537,49.0,50.0
50.0,50.0,50.0,5.0,0.0,1.0905240042645354,0.20464994214114554,-1.413902698227033,-1.287313345327904,49.06,50.0
43.333333333333336,50.0,50.0,5.0,0.0,1.0905240042645354,0.17728913760681655,-1.3865362936330834,-1.2904477834637547,49.2,30.0
36.666666666666664,30.0,50.0,5.0,0.0,1.0905240042645354,0.16360873533965128,-1.353696608120344,-1.2935822215996051,49.095,30.0
30.0,30.0,50.0,5.0,0.0,1.0905240042645354,0.16360873533965128,-1.3318034844451845,-1.2967166597354556,49.0,30.0
36.666666666666664,30.0,30.0,6.0,0.0,1.0905240042645354,0.1484082883761503,-1.3194886023779073,-1.299851097871306,49.03,50.0
43.333333333333336,50.0,30.0,6.0,0.0,1.0905240042645354,0.11800739444910299,-1.293490518013655,-1.2841789071920537,49.09,50.0
46.666666666666664,50.0,30.0,6.0,0.0,1.0905240042645354,0.11800739444910299,-1.2606508325009158,-1.2685067165128012,49.09,40.0
50.0,40.0,50.0,6.0,0.0,1.0905240042645354,0.10660705922646471,-1.2387577088257562,-1.252834525833549,49.09,60.0
53.333333333333336,60.0,50.0,6.0,0.0,1.0905240042645354,0.0724060535585531,-1.2168645851505966,-1.2371623351542964,49.09,60.0
56.666666666666664,60.0,40.0,6.0,0.0,1.0905240042645354,0.0724060535585531,-1.2059180233130167,-1.221490144475044,49.09,50.0
53.333333333333336,50.0,60.0,7.0,0.0,1.0905240042645354,0.0724060535585531,-1.194971461475437,-1.2058179537957916,49.1266666666667,50.0
50.0,50.0,60.0,7.0,0.0,1.0905240042645354,0.05568556189866785,-1.1730783378002774,-1.1995490775240913,49.26,50.0
91.66666666666667,50.0,50.0,7.0,0.0,1.0905240042645354,0.022244578578949185,-1.1621317759626977,-1.193280201252389,49.433333333333294,175.0
133.33333333333334,175.0,50.0,7.0,10.0,1.0905240042645354,0.0070441316154482144,-1.1511852141251178,-1.1870113249806888,49.56,175.0
175.0,175.0,50.0,7.0,10.0,1.0905240042645354,-0.02335676231160071,-1.1621317759626977,-1.1807424487089884,49.5,175.0
175.0,175.0,175.0,7.0,10.0,1.0905240042645354,-0.011956427088962426,-1.1402386522875378,-1.1744735724372861,49.5,175.0
175.0,175.0,175.0,8.0,10.0,1.0905240042645354,0.022244578578949185,-1.112872247693589,-1.1682046961655856,49.4666666666667,175.0
175.0,175.0,175.0,8.0,10.0,1.1017091535900505,0.03896507023883282,-1.1019256858560087,-1.1650702580297345,49.4,175.0
130.0,175.0,175.0,8.0,10.0,1.112894302915559,0.10280694748559878,-1.1183455286123782,-1.1619358198938854,49.433333333333294,40.0
95.0,40.0,175.0,8.0,10.0,1.124079452241074,0.13320784141260397,-1.1073989667747979,-1.1588013817580343,49.5,70.0
53.333333333333336,70.0,175.0,8.0,0.0,1.1352646015665893,0.16360873533965128,-1.1101356072341937,-1.1556669436221831,49.5,50.0
56.666666666666664,50.0,40.0,8.0,0.0,1.1464497508920977,0.20464994214114554,-1.1292920904499586,-1.152532505486334,49.56,50.0
56.666666666666664,50.0,70.0,9.0,0.0,1.1576349002176127,0.23505083606819446,-1.097547061120976,-1.1493980673504829,49.5,70.0
60.0,70.0,50.0,9.0,0.0,1.1352646015665893,0.26697177469157907,-1.0707279846189062,-1.127457000399529,49.53,60.0
66.66666666666667,60.0,50.0,9.0,0.0,1.112894302915559,0.30041275801129935,-1.058686766597569,-1.1055159334485767,49.463333333333296,70.0
63.333333333333336,70.0,70.0,9.0,0.0,1.0905240042645354,0.3156132049747987,-1.0307730339117405,-1.0835748664976226,49.433333333333294,60.0
60.0,60.0,60.0,9.0,0.0,1.0681537056135118,0.34601409890184925,-1.0099745664203383,-1.0616337995466687,49.5,50.0
56.666666666666664,50.0,70.0,9.0,0.0,1.0457834069624814,0.3688147693471226,-1.0252997529929495,-1.0396927325957166,49.5,60.0
56.666666666666664,60.0,60.0,10.0,0.0,1.023413108311458,0.3916154397923975,-1.04719287666811,-1.0177516656447625,49.5,60.0
66.66666666666667,60.0,50.0,10.0,0.0,1.0010428096604342,0.4189762443267281,-1.0647073756082368,-0.9707350936070053,49.5,80.0
80.0,80.0,60.0,10.0,0.0,0.9786725110094041,0.4326566465938918,-1.0526661575868996,-0.9237185215692479,49.5,100.0
80.0,100.0,60.0,10.0,0.0,0.9563022123583805,0.4630575405209407,-1.0034066293177906,-0.8767019495314907,49.6266666666667,60.0
76.66666666666667,60.0,80.0,10.0,0.0,0.933931913707357,0.47825798748444165,-0.970566943805051,-0.8296853774937334,49.76,70.0
63.333333333333336,70.0,100.0,10.0,0.0,0.9115616150563267,0.47825798748444165,-0.96564099097814,-0.7826688054559762,49.8266666666667,60.0
63.333333333333336,60.0,60.0,11.0,0.0,0.8891913164053031,0.5284194624640456,-0.9338959616491592,-0.7356522334182188,49.9666666666667,60.0
56.666666666666664,60.0,70.0,11.0,0.0,0.8220804204522256,0.5284194624640456,-0.9278753526384899,-0.698038975788013,49.933333333333294,50.0
53.333333333333336,50.0,60.0,11.0,0.0,0.7549695244991482,0.5284194624640456,-0.926643864431762,-0.6604257181578073,50.0,50.0
46.666666666666664,50.0,60.0,11.0,0.0,0.6878586285460708,0.5284194624640456,-0.8999616199526612,-0.6228124605276014,50.1266666666667,40.0
46.666666666666664,40.0,50.0,11.0,0.0,0.6207477325929934,0.5740208033545955,-0.8627433097048895,-0.5851992028973956,50.2,50.0
53.333333333333336,50.0,50.0,11.0,0.0,0.553636836639916,0.5436199094275449,-0.828808968008393,-0.5475859452671897,50.23,70.0
60.0,70.0,40.0,12.0,0.0,0.4865259406868386,0.5740208033545955,-0.7855700487499518,-0.5099726876369839,50.363333333333294,60.0
63.333333333333336,60.0,50.0,12.0,0.0,0.25163780485106757,0.5740208033545955,-0.7636769250747928,-0.47235943000677805,50.8,60.0
66.66666666666667,60.0,70.0,12.0,0.0,0.016749669015296623,0.5588203563910913,-0.7352158642970859,-0.43474617237657237,51.09666666666671,80.0
73.33333333333333,80.0,60.0,12.0,0.0,-0.21813846682047436,0.5284194624640456,-0.7144173968056837,-0.3971329147463665,51.23,80.0
80.0,80.0,60.0,12.0,0.0,-0.45302660265624534,0.5284194624640456,-0.6706311494553637,-0.3595196571161607,50.9966666666667,80.0
83.33333333333333,80.0,80.0,12.0,0.0,-0.6879147384920162,0.4372167806829474,-0.6377914639426245,-0.32190639948595484,50.1966666666667,90.0
86.66666666666667,90.0,80.0,13.0,0.0,-0.9228028743277873,0.34601409890184925,-0.5606182029876869,-0.28429314185574894,49.33333333333329,90.0
93.33333333333333,90.0,80.0,13.0,0.0,-0.7662107837706088,0.34601409890184925,-0.5398197354962864,-0.2874275799916003,48.86,100.0
90.0,100.0,90.0,13.0,0.0,-0.6096186932134238,0.34601409890184925,-0.5770380457440566,-0.2905620181274494,48.6633333333333,80.0
90.0,80.0,90.0,13.0,0.0,-0.45302660265624534,0.34601409890184925,-0.6427174167695353,-0.29369645626330054,48.53,90.0
83.33333333333333,90.0,100.0,13.0,0.0,-0.2964345120990669,0.34601409890184925,-0.6865036641198552,-0.2968308943991517,48.4,80.0
83.33333333333333,80.0,80.0,13.0,0.0,-0.13984242154188178,0.34601409890184925,-0.6646105404446961,-0.29996533253500085,48.2666666666667,80.0
80.0,80.0,90.0,14.0,0.0,0.016749669015296623,0.34601409890184925,-0.6158983402674654,-0.303099770670852,47.9233333333333,80.0
80.0,80.0,80.0,14.0,0.0,-0.12865727221637335,0.34601409890184925,-0.5764907176521781,-0.32190639948595484,47.39,80.0
83.33333333333333,80.0,80.0,14.0,0.0,-0.2740642134480366,0.34601409890184925,-0.5392724074044063,-0.3407130283010578,46.863333333333294,90.0
80.0,90.0,80.0,14.0,0.0,-0.4194711546797066,0.30041275801129935,-0.4785189892058384,-0.3595196571161607,46.463333333333296,70.0
